gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1
0,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,1
0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,-1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
0,0,1,1,-1,1,0,0,0,0,0,0,0,1,-1,0,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
1,0,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,0
1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,2,0,1,0,0,1,1,0,0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0
1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,1
0,0,1,1,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
1,0,0,0,-1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,2,0,1,0,0,1,1,0,0
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,-1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,1,0,0,0,1
1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0
1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,2,0,1,0,0,1,1,0,0
0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0
0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2,1,1,0,0,0,0,1,0
0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,1
1,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
1,0,0,0,-1,1,0,0,0,0,0,0,0,1,-1,0,1,0,1,0,0,0,0,1
0,0,0,0,-1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,1,0
1,0,0,0,-1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0
1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,2,0,1,0,0,1,1,0,0
0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,2,0,1,0,0,1,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,1,0,0,0,0
1,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,0
1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,1,0,1,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0
1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,1,0,0,0,1
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0
1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0
1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,1,1,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,1
1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1,1,0,0,0,0,0,0,0,1,-1,0,1,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,0
1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0
0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,1,0,0
0,0,0,0,-1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,0,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,0
1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
1,1,1,0,-1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1
1,0,0,0,-1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0
1,0,0,0,-1,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,2,0,1,0,0,1,1,0,0
1,0,0,0,-1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,1,0,0
0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0
1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,2,0,1,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,1,0,1,0,0,0,0,1
0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,0,0,0,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1
1,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0
1,0,0,1,-1,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,1
1,1,1,0,-1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0
1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0
0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,0
0,0,1,0,1,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,0
0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0
0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0
0,0,0,1,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1
1,1,0,0,-1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0
1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0
0,0,0,0,-1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,0
1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,-1,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1
1,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,0
1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0
1,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1
0,0,1,0,-1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1,0,1,1,-1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1
0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0
0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,0
1,0,0,0,-1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1
1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1
0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,1,0,0,1,0,1,0
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,0,1,0,0,1,1,0,0
0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0
0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1
0,0,1,0,1,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0
0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
0,0,0,0,-1,1,0,0,0,0,0,0,0,1,-1,0,1,0,1,0,0,0,0,1
1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0,0,-1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,1,0,0
0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,2,1,1,0,0,0,1,0,0
1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0
0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
0,0,1,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1
1,0,1,0,0,1,1,0,0,0,0,0,0,1,-1,0,1,0,1,0,1,1,0,0
0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0
0,0,0,0,-1,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,1
0,0,0,0,-1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,1
0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
1,0,1,1,0,1,1,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0
1,1,1,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,2,1,1,0,1,0,1,0,0
1,0,0,1,-1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1
0,0,1,1,-1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,2,0,1,0,0,1,0,0,0
0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1
